3630.0	1159.9	1144.8	344.94	319.31
3640.0	1158.6	1143.5	344.88	319.30
3650.0	1157.3	1142.2	344.82	319.29
3660.0	1156.1	1140.9	344.76	319.27
3670.0	1154.8	1139.6	344.70	319.26
3680.0	1153.5	1138.2	344.64	319.25
3690.0	1152.1	1136.8	344.58	319.23
3700.0	1150.8	1135.5	344.51	319.22
3710.0	1149.4	1134.1	344.45	319.21
3720.0	1148.1	1132.7	344.39	319.19
3730.0	1146.8	1131.4	344.32	319.18
3740.0	1145.4	1130.0	344.26	319.17
3750.0	1144.1	1128.6	344.20	319.15
3760.0	1142.8	1127.3	344.13	319.14
3770.0	1141.4	1125.9	344.07	319.12
3780.0	1140.1	1124.5	344.00	319.11
3790.0	1138.7	1123.2	343.94	319.10
3800.0	1137.4	1121.8	343.88	319.08
3810.0	1136.1	1120.4	343.81	319.07
3820.0	1134.7	1119.1	343.75	319.06
3830.0	1133.4	1117.7	343.69	319.04
3840.0	1132.1	1116.3	343.62	319.03
3850.0	1130.7	1115.0	343.56	319.02
3860.0	1129.4	1113.6	343.50	319.00
3870.0	1128.0	1112.3	343.43	318.99
3880.0	1126.5	1110.6	343.36	318.97
3890.0	1124.8	1108.8	343.28	318.96
3900.0	1123.1	1106.9	343.20	318.94
3910.0	1121.3	1105.1	343.11	318.92
3920.0	1119.6	1103.3	343.03	318.90
3930.0	1117.9	1101.4	342.94	318.89
3940.0	1116.1	1099.6	342.86	318.87
3950.0	1114.4	1097.8	342.78	318.85
3960.0	1112.7	1095.9	342.69	318.83
3970.0	1110.9	1094.1	342.61	318.82
3980.0	1109.2	1092.3	342.53	318.80
3990.0	1107.4	1090.4	342.44	318.78
4000.0	1105.7	1088.6	342.36	318.76
4010.0	1104.0	1086.8	342.28	318.75
4020.0	1102.2	1085.0	342.19	318.73
4030.0	1100.5	1083.1	342.11	318.71
4040.0	1098.8	1081.3	342.03	318.69
4050.0	1097.0	1079.5	341.94	318.68
4060.0	1095.3	1077.6	341.86	318.66
4070.0	1093.6	1075.8	341.78	318.64
4080.0	1091.8	1074.0	341.69	318.62
4090.0	1090.1	1072.1	341.61	318.61
4100.0	1088.3	1070.3	341.53	318.59
4110.0	1086.6	1068.5	341.44	318.57
4120.0	1084.9	1066.7	341.36	318.56
